requirement_id,original,predicted,ground_truth,exact_match,similarity,bleu_1,bleu_2,bleu_3,bleu_4,was_changed,should_change,correct_detection
SCOPE_001,The EMC shall be able to maintain an equipment list for each station.,The EMC shall maintain a separate equipment list for each individual station.,The EMC shall maintain a separate equipment list for each individual station.,True,0.9999999403953552,1.0,1.0,1.0,1.0,True,True,True
SCOPE_002,Each QChS shall produce a unique quality flag value.,Each QChS shall produce a quality flag value that is unique across the entire system.,Each QChS shall produce a quality flag value that is unique across the entire system.,True,1.0,1.0,1.0,1.0,1.0,True,True,True
SCOPE_003,The Clarus system shall allocate each collector to a specific host.,The Clarus system shall allocate a separate host to each individual collector.,The Clarus system shall allocate each collector to exactly one specific host.,False,0.9710550308227539,0.5833333333333334,0.46056618647183833,0.40292365707340405,0.3448444257953326,True,True,True
SCOPE_004,The Clarus system shall allocate each contributor to a specific host.,The Clarus system shall allocate each contributor to a unique host.,The Clarus system shall allocate each contributor to exactly one specific host.,False,0.9772508144378662,0.7470824042309421,0.6910231797107846,0.6645556630053742,0.6381941796682009,True,True,True
SCOPE_005,The Clarus system shall be able to respond to 95% of all requests for environmental data 95% of the time.,The Clarus system shall respond to 95% of all requests for environmental data within 95% of the time intervals.,"The Clarus system shall respond to 95% of environmental data requests, and this 95% response rate shall be achieved during 95% of operational time periods.",False,0.9478375911712646,0.49893517804358184,0.42651494364199255,0.3629684376482659,0.32139003041335484,True,True,True
SCOPE_006,"The contributors shall provide the Clarus program with a timely notice of their intent to change, alter, replace, or eliminate any shared data and information as specified within this Clarus Data Sharing Agreement.","The contributors shall provide the Clarus program with a timely notice of their intent to change, alter, replace, or eliminate each individual piece of shared data and information as specified within this Clarus Data Sharing Agreement.","Contributors shall provide the Clarus program with timely notice before changing, altering, replacing, or eliminating any piece of shared data or information specified in this Clarus Data Sharing Agreement.",False,0.981562614440918,0.5833333333333334,0.48304589153964794,0.41308963354414513,0.3473525504903788,True,True,True
SCOPE_007,"Any reference in the Clarus Data Sharing Agreement to statutes, regulations and rules shall be a reference to the amended, substituted, replaced or re-enacted statute, regulations and rules.","Each reference in the Clarus Data Sharing Agreement to statutes, regulations, and rules shall be a reference to the amended, substituted, replaced, or re-enacted statute, regulations, and rules.","Each reference in the Clarus Data Sharing Agreement to statutes, regulations and rules shall be interpreted as referring to the current amended, substituted, replaced or re-enacted version of that specific statute, regulation or rule.",False,0.9823859930038452,0.6053383102540421,0.5209922654300541,0.44108875094644306,0.3840857935376456,True,True,True
SCOPE_008,Transfers – The transfer shall take place in such a manner that all data needed to perform any Fourier Transform shows-up on a single processor.,The transfer shall take place in such a manner that each data point needed to perform any Fourier Transform is processed on a single processor.,Data transfers shall ensure that all data required for each specific Fourier Transform operation is located on a single processor before that operation begins.,False,0.8899924755096436,0.4,0.223606797749979,0.13221779664441874,0.056066684111954215,True,True,True
SCOPE_009,Each QChS shall produce a unique quality value.,Each QChS shall produce a quality value that is unique across the entire system.,Each QChS shall produce a quality value that is unique within that QChS instance.,False,0.9222926497459412,0.7142857142857143,0.7032108464077431,0.6933720874183437,0.6767781116542884,True,True,True
SCOPE_010,Fourier Transform Processing – The BE shall be able to perform Fourier Transform the lag set time series. A power-of-two complex-to-complex Fast Fourier Transform with retention of all output positive and negative frequencies will be used. This process must be able to accept as input the output of any of the time domain processes.,"The BE shall be able to perform Fourier Transform on the lag set time series using a power-of-two complex-to-complex Fast Fourier Transform with retention of all output positive and negative frequencies, and accept as input the output of each individual time domain process.","The Fourier Transform processing shall accept as input the output from each individual time domain process, processing them separately. The BE shall use a power-of-two complex-to-complex Fast Fourier Transform retaining all positive and negative frequencies.",False,0.7241309881210327,0.5813953488372093,0.4851048225023752,0.40187630831984156,0.31195562278229916,True,True,True
SCOPE_011,Start Process – The BE shall be able to initiate a processing task on any Backend processor.,The BE shall initiate a processing task on a specific Backend processor selected by the user.,"The BE shall be able to initiate a processing task on any available Backend processor, with the system selecting an appropriate processor based on current load.",False,0.8970828652381897,0.3679922321068058,0.2806934611574561,0.23120822687731266,0.17748177849930535,True,True,True
SCOPE_012,Stop Process – The BE shall be able to signal a kill for any Backend process.,The BE shall signal a kill for each individual Backend process.,The BE shall be able to signal termination for any individual Backend process currently running in the system.,False,0.7743582129478455,0.3367721264091229,0.23122995200084864,0.1483896249917507,0.067531175978468,True,True,True
SCOPE_013,Reboot Processor – The BE shall be able to initiate a reboot of any Backend a physical processor.,The BE shall be able to initiate a reboot of each individual Backend physical processor.,The BE shall be able to initiate a reboot of any individual physical Backend processor.,False,0.9641953110694885,0.9333333333333333,0.7745966692414834,0.7197941324205155,0.6812455364200614,True,True,True
SCOPE_014,Reboot network – The BE shall be able to initiate a reboot of any internal network.,The BE shall initiate a reboot of each individual internal network.,The BE shall be able to initiate a reboot of any individual internal network component within the system.,False,0.8776451349258423,0.4329927339545866,0.3707928248345826,0.2912132457342316,0.200137394907087,True,True,True
SCOPE_015,Output Data Queue – a memory buffer plus backup disk storage of all processed spectra. These will be converted to output AIPS++ Measurement Set entities prior to transfer to the e2e. Data entry status queue to track each record in the buffer.,"The Output Data Queue shall store a memory buffer plus backup disk storage of spectra from each individual record, and these spectra will be converted to output AIPS++ Measurement Set entities prior to transfer to the e2e.",The Output Data Queue shall consist of a memory buffer with backup disk storage containing all processed spectra. Each spectrum shall be converted to an AIPS++ Measurement Set entity before transfer to the e2e system. A data entry status queue shall track the processing status of each individual record.,False,0.9384718537330627,0.449442199828477,0.367963863973535,0.28445847920575335,0.17563849555861644,True,True,True
SCOPE_016,Input Data Queue – Each record in this queue contains all data needed for any correlation process.,Each record in the Input Data Queue shall contain data needed for a specific correlation process.,"The Input Data Queue shall contain records, where each individual record contains all data needed for a specific correlation process.",False,0.9591993689537048,0.730125734129442,0.6457474959707048,0.5948454550610919,0.5439535876794094,True,True,True
SCOPE_017,Correlator Control – The BE shall support the management of correlator activities in order to optimize the use of any correlator resource.,The BE shall support the management of correlator activities for each individual correlator resource in order to optimize its use.,The Correlator Control function shall support management of correlator activities to optimize the use of individual correlator resources based on current system demands.,False,0.8054102063179016,0.5164247858550347,0.3746539171059764,0.24073926848545432,0.16146195064896543,True,True,True
SCOPE_018,Input Data Format – All input data shall arrive in a standard format readable by any backend processor.,Input Data Format – All input data shall arrive in a standard format that is readable by each individual backend processor.,All input data shall arrive in a standard format that is readable by every backend processor in the system.,False,0.9266009330749512,0.6666666666666666,0.6324555320336759,0.6170931064361145,0.5989032124636781,True,True,True
SCOPE_019,Pipeline Control – The BE shall be able to configure and control any pipeline running on the system.,The BE shall be able to configure and control each individual pipeline running on the system.,The BE shall be able to configure and control each individual pipeline currently running on the system.,False,0.9959570169448853,0.9394130628134758,0.9075592409014535,0.8727227366438385,0.8320381765431424,True,True,True
SCOPE_020,"Data Output Control – The BE shall have the capability to start, stop, or abort any data output operation.","The BE shall have the capability to start, stop, or abort each individual data output operation.","The BE shall have the capability to start, stop, or abort each individual data output operation independently.",False,0.9885997176170349,0.8806997463876336,0.8787404564269936,0.8771993614526533,0.8742223609582066,True,True,True
SCOPE_021,Resource monitoring - The BE shall monitor all system resources and report the status of any resource that approaches predefined limits.,The BE shall monitor each system resource individually and report the status of any resource that approaches predefined limits.,The BE shall continuously monitor all system resources and report the status of each individual resource when it approaches its predefined limits.,False,0.948931872844696,0.6741628939133172,0.47316082850859553,0.3587754301841734,0.2632378021320207,True,True,True
SCOPE_022,The system shall maintain a log of all user actions and any system events.,The system shall maintain a separate log for each user action and a separate log for each system event.,The system shall maintain a comprehensive log containing all user actions and each individual system event as they occur.,False,0.9117270112037659,0.5263157894736842,0.3419927840283847,0.27787728832300745,0.22537412722674852,True,True,True
SCOPE_023,Each user shall have access to any file they are authorized to view.,Each user shall have access to the specific files they are individually authorized to view.,Each user shall have access to every file for which they have been granted viewing authorization.,False,0.9351378679275513,0.4365699263480883,0.3819191273561606,0.35102303169487925,0.3147917803959358,True,True,True
SCOPE_024,The system shall backup all critical data to any available storage device.,The system shall backup each critical data item to a separate storage device.,The system shall backup all critical data to any available storage device that meets the backup requirements.,False,0.8674489259719849,0.4523947572871905,0.3329535261284078,0.24832452676285272,0.18167141601754655,True,True,True
SCOPE_025,Any administrator can modify all user permissions simultaneously.,Each administrator can modify all user permissions individually.,Each administrator can modify all user permissions through a single batch operation.,False,0.9091984629631042,0.5307143272485543,0.5252709594852752,0.5193894989301397,0.510029457493824,True,True,True
SCOPE_026,The application shall validate all input from any external source.,The application shall validate each input from every external source.,The application shall validate all input received from each individual external source.,False,0.9702209830284119,0.7368576777701837,0.5178107940302672,0.3829491444671041,0.2830522383646072,True,True,True
SCOPE_027,Each transaction shall be logged to any available audit trail.,Each transaction shall be logged to a separate audit trail.,Each transaction shall be logged to any configured audit trail that is available at that time.,False,0.9270987510681152,0.38416814526581844,0.34224418535645096,0.3196876350149062,0.2948682411907622,True,True,True
SCOPE_028,The system shall notify all users of any security breach immediately.,The system shall notify each user individually of any security breach immediately.,The system shall immediately notify every user in the system when any security breach is detected.,False,0.9377202987670898,0.47768754038252614,0.35279562940761217,0.26392781771534324,0.1091631492209229,True,True,True
SCOPE_029,Any error in all system modules shall trigger appropriate recovery procedures.,Any error in each system module shall trigger appropriate recovery procedures.,Each error occurring in any system module shall trigger appropriate recovery procedures specific to that module.,False,0.9652522206306458,0.577033108127529,0.4279392063499488,0.374432641450694,0.33300437133905775,True,True,True
SCOPE_030,The database shall replicate all changes to any backup server.,The database shall replicate all changes to each backup server.,The database shall replicate all changes to every configured backup server in real-time.,False,0.9239205121994019,0.5926545765453743,0.5410171339709561,0.5155391383821044,0.4894088625380657,True,True,True
SCOPE_031,Each sensor shall report all readings to any monitoring station.,Each sensor shall report its readings to any monitoring station.,Each sensor shall report all its readings to every designated monitoring station in the network.,False,0.8734419345855713,0.4852245277701068,0.40435377314175563,0.33578620209138016,0.23825412935547594,True,True,True
SCOPE_032,The system shall compress all files before storing them in any archive location.,The system shall compress each file before storing it in any archive location.,The system shall compress all files before storing them in each designated archive location.,False,0.9643347263336182,0.7122777528017816,0.5242222319292262,0.3624115487306298,0.25583703386194817,True,True,True
SCOPE_033,Any maintenance operation shall not affect all running processes.,Any maintenance operation shall not affect each running process individually.,Each maintenance operation shall be designed to avoid disrupting any currently running processes.,False,0.8344764709472656,0.4444909324090307,0.270508566985478,0.1918323039497991,0.09202362411222717,True,True,True
SCOPE_034,The firewall shall block all unauthorized access from any external network.,"The firewall shall block all unauthorized access from any external network, where ""all unauthorized access"" refers to access from any external network.",The firewall shall block unauthorized access attempts from each individual external network connection.,False,0.8887706995010376,0.36363636363636365,0.26318067798390754,0.19380618865691707,0.13817790393734294,True,True,True
SCOPE_035,Each report shall be generated from all data available in any connected database.,Each report shall be generated from all data available in each connected database.,Each report shall be generated using all relevant data available across every connected database.,False,0.981590986251831,0.7122777528017816,0.5742566831466842,0.43998913808494555,0.3524025452531097,True,True,True
SCOPE_036,The system shall automatically update all software components when any new version is available.,The system shall automatically update each software component separately when any new version is available.,The system shall automatically update each software component when a new version of that specific component becomes available.,False,0.957862138748169,0.6549846024623855,0.5535630235527511,0.48994445812403326,0.4458135377344011,True,True,True
SCOPE_037,Any user with administrative privileges can access all system logs.,Any user with administrative privileges can access each individual system log.,Each user with administrative privileges can access every system log in the centralized logging system.,False,0.9046535491943359,0.50555922065373,0.4191875610532292,0.3809559086646905,0.3449083812326536,True,True,True
SCOPE_038,The monitoring system shall track all performance metrics for any active service.,The monitoring system shall track each performance metric for every active service individually.,The monitoring system shall track all performance metrics for each individual active service separately.,False,0.9657792448997498,0.7122777528017816,0.5242222319292262,0.4142973392130546,0.3367004718165569,True,True,True
SCOPE_039,Each backup operation shall verify all data integrity across any storage medium.,Each backup operation shall verify the integrity of each data item across any storage medium.,Each backup operation shall verify data integrity for all backed-up data on every storage medium used.,False,0.9495364427566528,0.4989370586835295,0.3651845339744872,0.30992946595118853,0.2588429664894704,True,True,True
SCOPE_040,The system shall synchronize all configuration changes with any connected node.,The system shall synchronize each configuration change with the connected node it is associated with.,The system shall synchronize all configuration changes with every connected node in the network.,False,0.9363294839859009,0.6,0.4140393356054125,0.30129092468604046,0.21651956746181059,True,True,True
SCOPE_041,Any alarm condition shall notify all relevant personnel immediately.,The system shall notify each relevant personnel individually upon detection of any alarm condition.,Each alarm condition shall immediately notify every person designated as relevant for that specific alarm type.,False,0.8178750276565552,0.30959924991077925,0.04543674787987293,0.025507310176938736,0.018515655955607467,True,True,True
SCOPE_042,The application shall cache all frequently accessed data in any available memory pool.,The application shall cache each frequently accessed data item in any available memory pool.,The application shall cache frequently accessed data in every available memory pool to optimize performance.,False,0.9254710674285889,0.6650448426457306,0.5345876195672375,0.4085691047967271,0.27392758081541024,True,True,True
SCOPE_043,Each authentication attempt shall be verified against all configured security providers.,Each authentication attempt shall be verified against a separate security provider from the list of configured security providers.,Each authentication attempt shall be verified against every configured security provider in sequence.,False,0.946902334690094,0.5555555555555556,0.5113099925649136,0.4375544772806365,0.38419068302517334,True,True,True
SCOPE_044,The system shall distribute all processing tasks evenly across any available processor.,"The system shall distribute each processing task to a processor, ensuring that no processor handles more than one task and that all processors are utilized.",The system shall distribute all processing tasks evenly across every available processor using load balancing algorithms.,False,0.8420104384422302,0.28,0.1870828693386971,0.14774478736136157,0.10845182904139573,True,True,True
SCOPE_045,Any configuration change shall be propagated to all affected system components.,Any configuration change shall be propagated to each individual system component separately.,Each configuration change shall be propagated to every system component that is affected by that specific change.,False,0.9249218106269836,0.49443047265033274,0.421651723828376,0.3627641039743766,0.3185910763614934,True,True,True
SCOPE_046,The database shall maintain all foreign key relationships with any referenced table.,The database shall maintain a separate foreign key relationship for each referenced table.,The database shall maintain all foreign key relationships with every table that is referenced by those keys.,False,0.8917707204818726,0.39584541262629164,0.31144950512269687,0.23761960740134713,0.17570681826216974,True,True,True
SCOPE_047,Each quality check shall examine all data points from any measurement source.,Each quality check shall examine all data points from its respective measurement source.,Each quality check shall examine all data points received from every configured measurement source.,False,0.9290421009063721,0.7835055280819597,0.6954593800287637,0.6275830753671182,0.5799150677091909,True,True,True
SCOPE_048,The system shall archive all completed transactions to any designated storage location.,The system shall archive each completed transaction to its designated storage location.,The system shall archive all completed transactions to every storage location designated for archival purposes.,False,0.8931275606155396,0.5192005220476033,0.3320817696982678,0.26088348693472346,0.19635075643117936,True,True,True
SCOPE_049,Any network failure shall trigger all configured redundancy mechanisms.,Any network failure shall trigger each configured redundancy mechanism individually.,Each network failure shall trigger every redundancy mechanism configured for that specific network component.,False,0.9376399517059326,0.5362560368285115,0.39970165056439416,0.3015795402687361,0.22501919497276282,True,True,True
SCOPE_050,The application shall validate all user inputs against any defined business rule.,The application shall validate every user input against each defined business rule.,The application shall validate all user inputs against every business rule defined for the relevant data type.,False,0.9288652539253235,0.49443047265033274,0.298152793218042,0.2295855283306437,0.17117419560267938,True,True,True
SCOPE_051,Each data export operation shall include all records matching any specified criteria.,Each data export operation shall include every record that matches at least one specified criterion.,Each data export operation shall include all records that match every criterion specified for that export.,False,0.9699834585189819,0.5613041910189707,0.43305558510994563,0.3813759370293565,0.3352042383309152,True,True,True
SCOPE_052,The system shall maintain all audit records for any regulatory compliance requirement.,The system shall maintain separate audit records for each regulatory compliance requirement.,The system shall maintain all audit records required for every applicable regulatory compliance standard.,False,0.8627771139144897,0.6348612936679605,0.4942388468095259,0.3489218907390653,0.24973194725900547,True,True,True
SCOPE_053,Any system restart shall preserve all active sessions across any connected client.,Any system restart shall preserve each active session across every connected client.,Each system restart shall preserve all active sessions for every client currently connected to the system.,False,0.9691397547721863,0.47768754038252614,0.30552997741111254,0.24002439502331435,0.18065141676274923,True,True,True
SCOPE_054,The monitoring dashboard shall display all critical metrics from any monitored system.,The monitoring dashboard shall display each monitored system's critical metrics individually.,The monitoring dashboard shall display all critical metrics collected from every system being monitored.,False,0.9523527026176453,0.4844638824434651,0.4294313338852201,0.36306877915548214,0.30720591871309694,True,True,True
SCOPE_055,Each data transformation shall apply all configured rules to any input record.,Each data transformation shall apply all configured rules to every input record.,Each data transformation shall apply every configured transformation rule to each individual input record.,False,0.9573043584823608,0.7054014374088451,0.5209734880177151,0.4129888290233875,0.3374378457966303,True,True,True
SCOPE_056,The system shall encrypt all sensitive data before transmission to any external system.,The system shall encrypt each transmission with all sensitive data before sending it to any external system.,The system shall encrypt all sensitive data before transmission to each individual external system.,False,0.9514815211296082,0.7647058823529411,0.5784106011557981,0.45044897476048207,0.33599730590055277,True,True,True
SCOPE_057,Any performance degradation shall trigger all appropriate alerting mechanisms.,Any performance degradation shall trigger each alerting mechanism individually.,Each instance of performance degradation shall trigger every alerting mechanism configured for that performance metric.,False,0.9207196235656738,0.3993244259142382,0.32017182598741567,0.24863961078303676,0.18939648096599915,True,True,True
SCOPE_058,The backup system shall verify all restored data against any original source.,The backup system shall verify each restored data item against its original source.,The backup system shall verify all restored data against every original source from which it was backed up.,False,0.9461629390716553,0.47126242960849757,0.3656012050368236,0.29415965049182924,0.24108782612408983,True,True,True
SCOPE_059,Each workflow shall execute all defined steps in any specified sequence.,Each workflow shall execute each defined step in every specified sequence.,Each workflow shall execute all defined steps in the exact sequence specified for that particular workflow.,False,0.948401927947998,0.4039231756892703,0.27733630310364726,0.22372064818139534,0.17128701637609398,True,True,True
SCOPE_060,The system shall replicate all database changes to any standby server immediately.,The system shall replicate each database change to every standby server immediately.,The system shall immediately replicate all database changes to every configured standby server.,False,0.958100438117981,0.6133629430862155,0.3923082565559,0.24518229486004753,0.10968758973515394,True,True,True
SCOPE_061,Any security incident shall be reported to all designated authorities within any required timeframe.,Any security incident shall be reported to each designated authority within any required timeframe.,Each security incident shall be reported to every designated authority within the specific timeframe required for that incident type.,False,0.933108925819397,0.5497427079376023,0.4550975489313542,0.39458766002513107,0.3276264787449639,True,True,True
SCOPE_062,The application shall process all queued messages from any connected system.,The application shall process each queued message from every connected system.,The application shall process all queued messages received from each individual connected system.,False,0.9720883369445801,0.6821614784251477,0.47697132963541783,0.35107303726893635,0.2574478063354877,True,True,True
SCOPE_063,Each user interface shall display all relevant information for any current context.,Each user interface shall display all relevant information for the specific current context in which the user is operating.,Each user interface shall display all information that is relevant to the specific context currently active.,False,0.8921800851821899,0.631578947368421,0.4588314677411235,0.37095630917950806,0.31044143558888093,True,True,True
SCOPE_064,The system shall maintain all transaction logs across any system restart.,"The system shall maintain separate transaction logs for each system, which shall be preserved across any system restart.",The system shall maintain all transaction logs through every system restart that occurs.,False,0.9005308747291565,0.3888888888888889,0.30249507099101003,0.2286937963479495,0.16617429299578945,True,True,True
